,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Component 3,Role 3,Mole Fraction 3,Exact Amount 3,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),DielectricConstant Value (),DielectricConstant Uncertainty (),Density Value (g / ml),Density Uncertainty (g / ml),ExcessMolarVolume Value (cm ** 3 / mol),ExcessMolarVolume Uncertainty (cm ** 3 / mol),Source
152,-5382901169528202353,298.15,101.0,Liquid,1,CC(=O)N1CCOCC1,Solvent,1.0,,,,,,,,,,,,,,1.1103300000000005,0.000305,,,10.1021/je050021e
153,357025109302744602,298.15,101.325,Liquid,1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,1.0,,,,,,,,,,,,,,1.7010000000000003,0.0035,,,10.1016/j.fluid.2018.12.005
154,8015712168272472675,298.15,101.325,Liquid,1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,1.0,,,,,,,,,,,,,,1.7550000000000003,0.001,,,10.1016/j.fluid.2018.12.005
155,2286441867127822001,298.15,101.325,Liquid,1,CC(=O)O,Solvent,1.0,,,,,,,,,,,,,,1.0441200000000002,0.005,,,10.1021/acs.jced.6b00112
156,2647810191354332227,298.15,101.325,Liquid,1,c1ccc2sccc2c1,Solvent,1.0,,,,,,,,,,,,,,1.4270000000000005,0.0005,,,10.1016/j.jct.2013.12.029
157,5953640727234679689,298.15,101.325,Liquid,1,CCCC(C)=O,Solvent,1.0,,,,,,,,,,,,,,0.8019900000000002,0.001005,,,10.1016/j.jct.2016.02.016
158,1612043098847244555,298.15,101.325,Liquid,1,ClCCCCl,Solvent,1.0,,,,,,,,,,,,,,1.1792000000000002,0.0012,,,10.1016/j.jct.2016.12.016
159,6039139756272407767,298.15,101.325,Liquid,1,ClCCCCCCl,Solvent,1.0,,,,,,,,,,,,,,1.0950100000000005,0.00052,,,10.1016/j.jct.2018.12.042
160,1185601766717051355,298.15,101.325,Liquid,1,Oc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,1.0585100000000005,3.0000000000000008e-05,,,10.1016/j.fluid.2014.07.004
161,-4819361828885836251,298.15,101.325,Liquid,1,Cc1ccccc1N,Solvent,1.0,,,,,,,,,,,,,,0.9942800000000002,0.00358,,,10.1021/je800100m
162,-3175275348393766035,303.15,101.0,Liquid,1,NCCO,Solvent,1.0,,,,,,,,,,,,,,1.0095000000000005,0.005,,,10.1016/j.jct.2019.06.032
163,-8203273694724718123,298.15,101.325,Liquid,1,CCN(CC)CCO,Solvent,1.0,,,,,,,,,,,,,,0.8795000000000002,0.00015,,,10.1021/je700350b
164,-6287519946087947131,298.15,101.325,Liquid,1,CCCCOC(=O)c1ccccc1C(=O)OCCCC,Solvent,1.0,,,,,,,,,,,,,,1.0420000000000005,0.001,,,10.1016/j.jct.2018.12.016
165,1653894628636667209,298.15,101.325,Liquid,1,CCOC(=O)c1ccccc1C(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.1151000000000002,0.00105,,,10.1021/je0301489
166,-6968157970264675962,298.15,101.325,Liquid,1,COC(=O)c1ccccc1,Solvent,1.0,,,,,,,,,,,,,,1.0839200000000004,0.00034,,,10.1021/je060139a
167,6965592483596202382,298.15,101.325,Liquid,1,CCOC(=O)c1ccccc1,Solvent,1.0,,,,,,,,,,,,,,1.0413,0.00025,,,10.1021/je020181f
168,-3868280789000847665,298.15,101.3,Liquid,1,CNCCCN,Solvent,1.0,,,,,,,,,,,,,,0.8480000000000002,0.0025,,,10.1021/acs.jced.6b01038
169,-4966924331480223766,298.15,101.325,Liquid,1,NCCNCCN,Solvent,1.0,,,,,,,,,,,,,,0.9455480000000004,4.950000000000002e-05,,,10.1016/j.tca.2011.06.003
170,-4434044487335684360,303.15,101.0,Liquid,1,CN(C)CCN(C)C,Solvent,1.0,,,,,,,,,,,,,,0.7673000000000001,0.0005,,,10.1016/j.fluid.2013.11.028
171,-6510436440521340330,303.15,101.0,Liquid,1,CN(C)CCCN(C)C,Solvent,1.0,,,,,,,,,,,,,,0.7748000000000002,0.00055,,,10.1016/j.fluid.2013.11.028
172,8617695124506116840,298.15,101.325,Liquid,1,CCCCCCC(C)=O,Solvent,1.0,,,,,,,,,,,,,,0.8143200000000003,0.00032,,,10.1016/j.jct.2011.07.018
173,3330855568742310746,298.15,101.325,Liquid,1,CCCCCC(=O)O,Solvent,1.0,,,,,,,,,,,,,,0.9220600000000002,0.000375,,,10.1016/j.jct.2011.07.018
174,-6219986370133359915,298.15,101.325,Liquid,1,OCCN1CCOCC1,Solvent,1.0,,,,,,,,,,,,,,1.0713,0.00047,,,10.1016/j.jct.2007.11.010
175,8918436370448304567,298.15,101.325,Liquid,1,Cc1ccc(C(C)C)cc1,Solvent,1.0,,,,,,,,,,,,,,0.8532000000000003,0.001,,,10.1016/j.jct.2018.08.015
176,-2293927046966964440,298.149,101.325,Liquid,1,C1CN=C2CCCN2C1,Solvent,1.0,,,,,,,,,,,,,,1.0335830000000004,3.150000000000001e-05,,,10.1016/j.fluid.2015.08.008
177,-1741649743125686603,298.15,101.325,Liquid,1,ClC(Cl)C(Cl)Cl,Solvent,1.0,,,,,,,,,,,,,,1.5862200000000004,0.003365,,,10.1016/j.fluid.2006.10.013
178,8912615937740539939,298.15,101.325,Liquid,1,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,0.8659000000000002,0.0006,,,10.1021/je100042c
179,-4917623037604645160,298.15,101.325,Liquid,1,COCOCOC,Solvent,1.0,,,,,,,,,,,,,,0.9578000000000002,0.00045,,,10.1016/j.fluid.2014.06.019
180,565099977045588408,298.15,101.325,Liquid,1,COCOCOCOC,Solvent,1.0,,,,,,,,,,,,,,1.0232000000000003,0.00045,,,10.1016/j.fluid.2014.06.019
181,8691577709414307561,298.15,101.325,Liquid,1,c1ccsc1,Solvent,1.0,,,,,,,,,,,,,,1.0585560000000005,0.0035005,,,10.1016/j.jct.2015.12.031
182,-9093371141210343976,298.15,100.0,Liquid,1,Cc1cccs1,Solvent,1.0,,,,,,,,,,,,,,1.0147900000000003,0.00026,,,10.1016/j.jct.2016.08.005
183,4418370002907496839,298.15,100.0,Liquid,1,Cc1ccsc1,Solvent,1.0,,,,,,,,,,,,,,1.0160000000000002,0.000255,,,10.1016/j.jct.2016.08.005
184,-5234705354616854798,298.15,100.0,Liquid,1,Cc1ccc(C)s1,Solvent,1.0,,,,,,,,,,,,,,0.9802000000000004,0.00025,,,10.1016/j.jct.2016.08.005
185,1112534986175553497,298.15,101.325,Liquid,1,CN(C)C(=O)N(C)C,Solvent,1.0,,,,,,,,,,,,,,0.9620400000000002,0.000435,,,10.1016/j.tca.2009.10.018
186,-4588995688543951837,298.15,101.325,Liquid,1,CCCc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,0.8576200000000002,0.00107,,,10.1016/j.fluid.2006.10.013
187,-9097696084939287455,298.15,101.325,Liquid,1,O=CO,Solvent,1.0,,,,,,,,,,,,,,1.2195000000000005,0.005005,,,10.1021/acs.jced.6b00112
188,-4371943800290742130,298.15,101.325,Liquid,1,CCC(=O)O,Solvent,1.0,,,,,,,,,,,,,,0.99804,0.005,,,10.1021/acs.jced.6b00112
189,4244892449477833336,298.15,101.325,Liquid,1,CN1CCCN(C)C1=O,Solvent,1.0,,,,,,,,,,,,,,1.0600600000000002,0.00048,,,10.1016/j.tca.2010.11.025
190,5155571250347904116,298.15,101.0,Liquid,1,CCCCCCCO,Solvent,1.0,,,,,,,,,,,,,,0.8188200000000002,0.001005,,,10.1021/je501041r
191,-618819617197662905,298.15,101.325,Liquid,1,CCCCCCN,Solvent,1.0,,,,,,,,,,,,,,0.7600730000000001,0.000915,,,10.1021/acs.jced.5b00802
192,-3158634797960695920,298.15,101.0,Liquid,1,OCCc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,1.0161450000000003,0.000122,,,10.1021/je5009334
193,-7759489671268293536,295.65,101.325,Liquid,1,C1CCCNCC1,Solvent,1.0,,,,,,,,,,,,,,0.8789400000000003,0.00015,,,10.1016/j.tca.2008.12.007
194,-5656610656952158119,298.15,101.325,Liquid,1,Cc1ccc(C(=O)N(O)c2ccccc2)cc1[N+](=O)[O-],Solvent,1.0,,,,,,,,,,,,,,1.4370000000000005,0.00045,,,10.1016/j.jct.2012.03.020
195,-8309136616283306669,298.15,101.325,Liquid,1,O=C(c1ccc([N+](=O)[O-])cc1)N(O)c1ccccc1,Solvent,1.0,,,,,,,,,,,,,,0.9456000000000002,0.00045,,,10.1016/j.jct.2012.03.020
196,4015466508303931922,298.15,100.0,Liquid,1,OCCCCCO,Solvent,1.0,,,,,,,,,,,,,,0.9862000000000004,0.002,,,10.1021/acs.jced.6b00526
197,-8574581718288198850,298.15,101.325,Liquid,1,CCCCCCCCCC(=O)OC,Solvent,1.0,,,,,,,,,,,,,,0.8680200000000002,0.000505,,,10.1021/acs.jced.9b00185
198,-8956812435650699988,298.15,101.325,Liquid,1,CCCCCCC=O,Solvent,1.0,,,,,,,,,,,,,,0.8168300000000003,0.001605,,,10.1016/j.jct.2018.10.030
199,-6688126484124797970,298.15,101.325,Liquid,1,OC1CCCCC1,Solvent,1.0,,,,,,,,,,,,,,0.9615000000000002,0.008,,,10.1021/acs.jced.7b00674
200,8240094188460353733,298.15,101.325,Liquid,1,C1=CCCCC1,Solvent,1.0,,,,,,,,,,,,,,0.8056900000000002,0.00012,,,10.1016/j.jct.2010.12.012
201,-9062455132767921932,298.15,101.325,Liquid,1,O=C1OCCO1,Solvent,1.0,,,,,,,,,,,,,,1.3500000000000003,0.05,,,10.1016/j.jct.2012.12.025
202,7695632454307990892,298.15,101.325,Liquid,1,CCOC(=O)OC,Solvent,1.0,,,,,,,,,,,,,,1.0100000000000002,0.05,,,10.1016/j.jct.2012.12.025
203,-6438459589286950493,293.15,101.0,Liquid,1,BrCCBr,Solvent,1.0,,,,,,,,,,,,,,2.1787700000000005,0.001455,,,10.1021/je0603325
204,6486099059556318141,295.15,101.325,Liquid,1,BrCCCCBr,Solvent,1.0,,,,,,,,,,,,,,1.8194400000000004,0.000515,,,10.1016/j.jct.2005.07.009
205,-5467003393093320508,298.05,101.0,Liquid,1,BrCCCCCBr,Solvent,1.0,,,,,,,,,,,,,,1.6918700000000002,0.000455,,,10.1021/je060200b
206,3863768031167736853,295.15,101.325,Liquid,1,BrCCCCCCBr,Solvent,1.0,,,,,,,,,,,,,,1.6018000000000003,0.00125,,,10.1016/j.jct.2005.07.009
207,-3522157999650166317,298.15,101.325,Liquid,1,CN1CCNCC1,Solvent,1.0,,,,,,,,,,,,,,0.8998000000000002,0.000185,,,10.1016/j.fluid.2005.05.012
208,7422185537423255661,298.15,101.325,Liquid,1,Cc1cc2ccccc2[nH]1,Solvent,1.0,,,,,,,,,,,,,,1.0700000000000005,0.0215,,,10.1016/j.jct.2018.05.029
209,5026216708121896904,298.15,101.0,Liquid,1,CC(=O)c1cccs1,Solvent,1.0,,,,,,,,,,,,,,1.1662900000000005,8.000000000000002e-05,,,10.1016/j.fluid.2016.10.026
210,6598697308696143765,298.15,101.0,Liquid,1,CC1CCCC1,Solvent,1.0,,,,,,,,,,,,,,0.7419400000000003,0.00111,,,10.1016/j.jct.2005.12.010
211,3003238254549277104,298.15,101.325,Liquid,1,O=[N+]([O-])C(C1CC1)(C1CC1)[N+](=O)[O-],Solvent,1.0,,,,,,,,,,,,,,1.2397000000000002,0.0005,,,10.1016/j.jct.2018.12.040
212,-1975830953183701002,298.15,101.325,Liquid,1,C1CC1C(C1CC1)C1CC1,Solvent,1.0,,,,,,,,,,,,,,0.8500000000000002,0.0005,,,10.1016/j.jct.2018.12.040
213,796935999650114310,298.14,101.325,Liquid,1,CC(=O)OCCO,Solvent,1.0,,,,,,,,,,,,,,1.1041,0.0004,,,10.1016/j.fluid.2007.05.030
214,5236768179031036835,298.15,101.325,Liquid,1,Cc1cccnc1,Solvent,1.0,,,,,,,,,,,,,,0.952002,0.000511,,,10.1021/je4004965
215,877212237698051701,298.15,101.325,Liquid,1,CCCCOP(=O)(OCCCC)OCCCC,Solvent,1.0,,,,,,,,,,,,,,0.9616000000000002,0.0065,,,10.1016/j.fluid.2009.02.011
216,7797939760489330807,298.15,101.325,Liquid,1,CC(=O)OCC(COC(C)=O)OC(C)=O,Solvent,1.0,,,,,,,,,,,,,,1.1529000000000005,0.00235,,,10.1016/j.jct.2017.12.021
217,-689607384531277452,298.15,101.325,Liquid,1,CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.1345000000000005,0.00235,,,10.1016/j.jct.2017.12.021
218,7792937930338583676,298.15,101.325,Liquid,1,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.1375000000000002,0.0026,,,10.1016/j.jct.2017.12.021
219,-5632951144218051116,298.15,101.325,Liquid,1,CCOC(=O)CC,Solvent,1.0,,,,,,,,,,,,,,0.8841000000000002,0.00321,,,10.1021/je050001c
220,187197897676282764,298.15,101.325,Liquid,1,COCCOCCOC,Solvent,1.0,,,,,,,,,,,,,,0.9402000000000004,0.00055,,,10.1021/acs.jced.5b00662
221,-7677064987145534890,298.15,101.325,Liquid,1,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Solvent,1.0,,,,,,,,,,,,,,1.5165000000000004,0.000605,,,10.1016/j.jct.2005.02.011
222,-7018538816806140946,298.15,100.0,Liquid,1,CCCCC(=O)OCC(COCC(COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC)(COC(=O)CCCC)COC(=O)CCCC,Solvent,1.0,,,,,,,,,,,,,,1.0337000000000005,0.0029,,,10.1016/j.fluid.2010.01.019
223,-7303405446250918487,298.15,100.0,Liquid,1,CCCCCCC(=O)OCC(COCC(COC(=O)CCCCCC)(COC(=O)CCCCCC)COC(=O)CCCCCC)(COC(=O)CCCCCC)COC(=O)CCCCCC,Solvent,1.0,,,,,,,,,,,,,,0.9897000000000002,0.00265,,,10.1016/j.fluid.2010.01.019
224,-3572602092971966296,298.15,101.325,Liquid,1,CN(C)P(=O)(N(C)C)N(C)C,Solvent,1.0,,,,,,,,,,,,,,1.0200300000000002,0.000165,,,10.1016/j.jct.2010.04.003
225,7770690891726888238,298.15,101.325,Liquid,1,Cc1ccccn1,Solvent,1.0,,,,,,,,,,,,,,0.9398000000000002,0.0013,,,10.1021/je020148t
226,-9053155037500263577,298.15,101.325,Liquid,1,CCCCOC(C)(C)C,Solvent,1.0,,,,,,,,,,,,,,0.7575700000000002,0.00013,,,10.1016/j.fluid.2007.01.038
227,3360179857969899914,298.15,101.0,Liquid,1,C1CCOC1,Solvent,1.0,,,,,,,,,,,,,,0.8807000000000003,0.0022,,,10.1021/je7004787
228,9187814896603905862,298.15,101.0,Liquid,1,Clc1ccccc1Cl,Solvent,1.0,,,,,,,,,,,,,,1.3009000000000004,0.00095,,,10.1021/je049609w
229,-3427985763195227254,298.15,101.0,Liquid,1,Cc1ccccc1Cl,Solvent,1.0,,,,,,,,,,,,,,1.0776300000000003,0.0005,,,10.1016/j.fluid.2011.07.018
230,6425916848793254516,298.15,101.0,Liquid,1,Cc1ccccc1[N+](=O)[O-],Solvent,1.0,,,,,,,,,,,,,,1.1552400000000005,0.000585,,,10.1016/j.fluid.2011.07.018
231,4648780734621415479,298.15,101.0,Liquid,1,Cc1cccc([N+](=O)[O-])c1,Solvent,1.0,,,,,,,,,,,,,,1.1496700000000004,0.00058,,,10.1016/j.fluid.2011.07.018
232,-8745561810254254286,298.15,101.325,Liquid,1,CCC=O,Solvent,1.0,,,,,,,,,,,,,,0.7972100000000002,0.00035,,,10.1021/je100912t
233,-5284340891395093503,298.15,101.325,Liquid,1,CC(C)CCO,Solvent,1.0,,,,,,,,,,,,,,0.8073000000000001,0.005,,,10.1021/acs.jced.6b00092
234,6830328241131704141,298.15,101.325,Liquid,1,CCOCC,Solvent,1.0,,,,,,,,,,,,,,0.7077900000000001,0.00034,,,10.1016/j.jct.2005.01.002
235,-2689000670444017951,298.15,101.325,Liquid,1,CCCOCCC,Solvent,1.0,,,,,,,,,,,,,,0.7418100000000001,0.006645,,,10.1016/j.fluid.2007.08.008
236,-4212926013806474021,298.15,101.325,Liquid,1,CCCCCC(C)=O,Solvent,1.0,,,,,,,,,,,,,,0.8110800000000002,0.00098,,,10.1016/j.jct.2016.02.016
237,3200345185561695464,298.15,101.325,Liquid,1,CCC[N+](=O)[O-],Solvent,1.0,,,,,,,,,,,,,,0.9961000000000002,0.001,,,10.1016/j.jct.2016.12.016
238,2677264232197663122,298.15,101.325,Liquid,1,CCC#N,Solvent,1.0,,,,,,,,,,,,,,0.7767000000000003,0.0008,,,10.1016/j.jct.2016.12.016
239,8628001522401755277,298.15,101.325,Liquid,1,CCCN,Solvent,1.0,,,,,,,,,,,,,,0.7118000000000001,0.0007,,,10.1016/j.jct.2016.12.016
240,5705976475172150482,298.15,100.0,Liquid,1,CCCCCC(C)C,Solvent,1.0,,,,,,,,,,,,,,0.6939000000000002,0.0007,,,10.1016/j.jct.2017.07.026
241,5580248632646705872,298.15,101.325,Liquid,1,CCC(C)(C)O,Solvent,1.0,,,,,,,,,,,,,,0.8040100000000002,0.000495,,,10.1021/je049738c
242,-3474366204786310258,298.15,101.325,Liquid,1,CCC(=O)OC,Solvent,1.0,,,,,,,,,,,,,,0.9101800000000002,0.00045,,,10.1016/j.jct.2006.05.004
243,-8727182392666972017,298.15,101.325,Liquid,1,CCCC(=O)OC,Solvent,1.0,,,,,,,,,,,,,,0.8924200000000002,0.000485,,,10.1016/j.jct.2006.05.004
244,-827998121477049331,298.15,101.325,Liquid,1,CCCCC(=O)OC,Solvent,1.0,,,,,,,,,,,,,,0.8845900000000002,0.0005,,,10.1016/j.jct.2006.05.004
245,-804782607927443537,298.15,101.325,Liquid,1,OC1CCCC1,Solvent,1.0,,,,,,,,,,,,,,0.9428600000000004,0.000475,,,10.1016/j.jct.2008.10.010
246,1520688204359295122,298.15,101.325,Liquid,1,CCOCCOCC,Solvent,1.0,,,,,,,,,,,,,,0.8351100000000002,7.500000000000002e-05,,,10.1016/j.tca.2006.05.010
247,-414757530210626088,298.15,101.325,Liquid,1,CCCCCOC(C)=O,Solvent,1.0,,,,,,,,,,,,,,0.8723000000000002,0.00045,,,10.1021/je900812v
248,1192971238307723969,298.15,100.0,Liquid,1,CCCCCCCCN1CCCC1=O,Solvent,1.0,,,,,,,,,,,,,,0.9184500000000002,0.000505,,,10.1016/j.jct.2015.06.005
249,-3260393594386958286,298.15,101.325,Liquid,1,ClC(Cl)(Cl)Br,Solvent,1.0,,,,,,,,,,,,,,2.0021400000000007,0.00061,,,10.1016/j.fluid.2015.03.023
250,709590745985151453,298.15,101.325,Liquid,1,CCOc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,0.9602000000000004,0.0003,,,10.1016/j.jct.2013.12.008
251,2040043696923145482,298.15,101.325,Liquid,1,CN1CCCC1=O,Solvent,1.0,,,,,,,,,,,,,,1.0258000000000005,0.0011,,,10.1016/j.fluid.2008.02.023
252,4352710537564480838,298.15,101.0,Liquid,1,COc1ccc(C=O)cc1,Solvent,1.0,,,,,,,,,,,,,,1.1200000000000003,0.0015,,,10.1021/je7006742
253,5104983688507549574,298.15,101.325,Liquid,1,CCCCOC=O,Solvent,1.0,,,,,,,,,,,,,,0.8881700000000001,0.00079,,,10.1016/j.jct.2005.11.003
254,-4722400862197700535,298.15,101.325,Liquid,1,CCCCOC(=O)CC,Solvent,1.0,,,,,,,,,,,,,,0.8710800000000003,0.00048,,,10.1016/j.jct.2005.11.003
255,-9056914973533526272,293.15,101.325,Liquid,1,CCCOCOC,Solvent,1.0,,,,,,,,,,,,,,0.8414000000000001,0.0004,,,10.1016/j.fluid.2015.07.017
256,-4927742616517013946,298.15,101.325,Liquid,1,COC=O,Solvent,1.0,,,,,,,,,,,,,,0.9663800000000002,0.000515,,,10.1021/je200974r
257,-4081479062699520084,298.15,101.325,Liquid,1,OCc1ccccn1,Solvent,1.0,,,,,,,,,,,,,,1.1287000000000005,0.0012,,,10.1016/j.fluid.2012.10.024
258,157220658024239202,298.15,101.325,Liquid,1,OCc1cccnc1,Solvent,1.0,,,,,,,,,,,,,,1.1335000000000002,0.0005,,,10.1016/j.fluid.2012.10.024
259,7732025475603949621,298.15,100.0,Liquid,1,CC(C)NCCO,Solvent,1.0,,,,,,,,,,,,,,0.8932270000000002,0.0001455,,,10.1016/j.jct.2014.10.004
260,-3239205679469658,298.15,101.3,Liquid,1,CCOC(=O)CCC(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.0355000000000003,5.0000000000000016e-05,,,10.1021/je100803e
261,2552195903902094669,293.15,101.325,Liquid,1,CCOC(=O)CCCC(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.0220400000000005,0.00058,,,10.1016/j.jct.2007.03.004
262,7117406378120722059,293.15,101.325,Liquid,1,CCOC(=O)CCCCC(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.0076300000000002,0.000205,,,10.1016/j.jct.2007.03.004
263,-3050405020422478602,298.15,101.325,Liquid,1,CCC(C)CC,Solvent,1.0,,,,,,,,,,,,,,0.6596200000000002,0.0007,,,10.1016/j.fluid.2007.06.008
264,3652677319970296490,298.15,101.325,Liquid,1,CN(C)CCCN,Solvent,1.0,,,,,,,,,,,,,,0.8127840000000002,0.0004205,,,10.1021/acs.jced.7b00042
265,-2983783345586550878,298.15,101.325,Liquid,1,CCOC(=O)CC(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.0496030000000005,5.3000000000000014e-05,,,10.1021/je9003806
266,-4948088192180930681,303.15,101.3,Liquid,1,CCOC(=O)C(Br)C(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,1.3991800000000003,0.000865,,,10.1016/j.tca.2004.07.014
267,-5382949844437345222,298.15,101.325,Liquid,1,CCCOC(=O)CC,Solvent,1.0,,,,,,,,,,,,,,0.8754800000000003,0.00032,,,10.1016/j.jct.2006.08.011
268,-7003674751781316979,298.15,101.0,Liquid,1,CCCOC(=O)CCC,Solvent,1.0,,,,,,,,,,,,,,0.8679000000000002,0.000115,,,10.1016/j.jct.2008.10.007
269,7510016379733218678,298.15,101.325,Liquid,1,NCc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,0.9793500000000004,0.001,,,10.1021/acs.jced.6b00667
270,-6515162773225741453,298.15,101.325,Liquid,1,CN(C)CCCO,Solvent,1.0,,,,,,,,,,,,,,0.8808170000000002,0.000453,,,10.1021/acs.jced.7b00042
271,-4010731736587042950,298.15,100.0,Liquid,1,CN(C)CCOCCO,Solvent,1.0,,,,,,,,,,,,,,0.9500000000000002,0.002,,,10.1016/j.jct.2018.02.018
272,-93912232178944120,298.15,101.3,Liquid,1,N#Cc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,1.0009,0.0003,,,10.1021/je030101n
273,412028128761031492,298.15,100.0,Liquid,1,C=C(C)C(=O)OCC,Solvent,1.0,,,,,,,,,,,,,,0.9071800000000002,0.000515,,,10.1016/j.jct.2018.12.031
274,1146736934876022327,298.15,101.325,Liquid,1,ClCCl,Solvent,1.0,,,,,,,,,,,,,,1.3162700000000005,0.00017,,,10.1021/je100369a
275,3988702270931790690,298.15,101.0,Liquid,1,CCCCC,Solvent,1.0,,,,,,,,,,,,,,0.6214000000000002,0.00015,,,10.1021/je3011979
276,8206576274668860238,298.15,101.325,Liquid,1,COCCO,Solvent,1.0,,,,,,,,,,,,,,0.9653100000000002,0.001,,,10.1016/j.fluid.2014.07.041
277,3926336833708162906,298.15,101.325,Liquid,1,FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,Solvent,1.0,,,,,,,,,,,,,,1.7534000000000003,0.00095,,,10.1016/j.fluid.2005.09.011
278,7333282908593758877,298.15,101.325,Liquid,1,CCC(CC)CO,Solvent,1.0,,,,,,,,,,,,,,0.8293100000000001,0.00012,,,10.1016/j.jct.2012.09.027
279,-1406005993234521586,298.15,101.325,Liquid,1,C=COC(C)=O,Solvent,1.0,,,,,,,,,,,,,,0.9255900000000002,0.000125,,,10.1021/je049909d
280,6657505837978415551,298.15,101.0,Liquid,1,C=COCCCC,Solvent,1.0,,,,,,,,,,,,,,0.7802000000000002,0.00095,,,10.1021/je400539h
281,-96916815591876656,293.15,100.0,Liquid,1,CCCOC(=O)CCCCC(=O)OCCC,Solvent,1.0,,,,,,,,,,,,,,0.9793000000000002,0.00195,,,10.1016/j.fluid.2014.04.018
282,-7700545617715555388,293.15,100.0,Liquid,1,CCCCOC(=O)CCCCC(=O)OCCCC,Solvent,1.0,,,,,,,,,,,,,,0.9606000000000002,0.0019,,,10.1016/j.fluid.2014.04.018
283,-4771248988907273518,298.15,101.325,Liquid,1,CCCCC(C)=O,Solvent,1.0,,,,,,,,,,,,,,0.8067000000000002,0.000385,,,10.1021/acs.jced.7b00035
284,-7832659771405444314,298.15,101.325,Liquid,1,CN1CCN(C)C1=O,Solvent,1.0,,,,,,,,,,,,,,1.0522300000000002,0.00061,,,10.1016/j.tca.2008.09.005
285,2002466121265921525,293.15,101.0,Liquid,1,c1ccc2c(c1)CCCC2,Solvent,1.0,,,,,,,,,,,,,,0.9689000000000002,0.0001145,,,10.1021/je300899n
286,2666421207884093379,298.15,101.3,Liquid,1,CC1(C)OCCO1,Solvent,1.0,,,,,,,,,,,,,,0.9442000000000004,0.00015,,,10.1016/j.fluid.2014.08.002
287,7458256914346864696,298.15,101.325,Liquid,1,O=C1CCCCC1,Solvent,1.0,,,,,,,,,,,,,,0.9430000000000002,0.0006,,,10.1016/j.fluid.2008.02.018
288,1844407889461249039,293.15,101.325,Liquid,1,C=C(C)OCC,Solvent,1.0,,,,,,,,,,,,,,0.7712000000000002,0.0001,,,10.1016/j.jct.2005.10.001
289,9118566574150375367,298.84,101.325,Liquid,1,CCOC(=O)C(F)(F)F,Solvent,1.0,,,,,,,,,,,,,,1.1790000000000005,0.0004,,,10.1016/j.jct.2015.02.022
290,4043713630602434932,298.15,101.325,Liquid,1,CC(=O)OCC(C)C,Solvent,1.0,,,,,,,,,,,,,,0.8661200000000002,0.000675,,,10.1016/j.fluid.2008.07.001
291,-6334752658961577148,298.15,101.0,Liquid,1,CCOC(C)=O,Solvent,1.0,,,,,,,,,,,,,,0.8944000000000002,0.0006,,,10.1021/je060497d
292,326770153209717172,298.15,101.325,Liquid,1,CCCCCCl,Solvent,1.0,,,,,,,,,,,,,,0.8770890000000002,0.001121,,,10.1016/j.fluid.2012.10.015
293,-7737442529264028404,298.15,100.0,Liquid,1,N#CCc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,1.0128900000000003,0.00128,,,10.1016/j.jct.2017.09.027
294,-2228915284755149826,298.15,100.0,Liquid,1,N#CCCc1ccccc1,Solvent,1.0,,,,,,,,,,,,,,0.9964400000000004,0.0012,,,10.1016/j.jct.2017.09.027
295,5117220721564733877,298.15,101.325,Liquid,1,OCC(F)(F)F,Solvent,1.0,,,,,,,,,,,,,,1.3824000000000003,0.0008,,,10.1021/je700741x
296,-3912872470711800512,293.15,101.325,Liquid,1,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,Solvent,1.0,,,,,,,,,,,,,,1.7502000000000004,0.0039,,,10.1016/j.fluid.2006.10.025
